OBJECTID,ECAPS,UNIT_ID,PARK_NAME,SUP_DIST,LAST_NAME,STREET_NUM,STREET_NAM,CITY,ZIP,FULL_ADDRESS,FAC_PHONE,POOL_PHONE,SR_PHONE,PLANNING_AREA,CLASSIFICATION,SPECIAL_USE,RGNL_LOCAL,AGENCY,GIS_ACRES,INVENTORY_ACRES,COMMUNITY_BLDG,SR_CENTER,GYMNASIUM,AUDITORIUM,POOL_BLDG,NATURE_CTR,BOAT_INSTR_CTR,RESTROOM,CONCESS_STND,MULTIPURPOSE_ROOM,CLASSROOM,LIBRARY,DOG_PARK,BOXING_CLUB,COMPUTER_LAB,WEIGHT_ROOM,EXHIBIT_AREA,MUSEUM,HISTORIC_VALUE,CIVIC_ART,MEMORIAL,THEATER,GIFT_SHOP,SHERIFF_SUB_STATION,PICNIC_SHELTER,GROUP_PICNIC_SHELTER,AMPHITHEATER,TICKET_BOOTH,MAINTENANCE_YARD_BLDG,TRASH_ENCLOSURE,BASEBALL_FIELD,SOFTBALL_FIELD,SOCCER_FIELD,WIFI,SYNTHETIC_SOCCER_FIELD,FUTSAL,FOOTBALL_FIELD,CRICKET_FIELD,MULTIPURPOSE_OVERLAY,TENNIS_COURT,BASKETBALL_FULL,BASKETBALL_HALF,VOLLEYBALL_SAND,VOLLEYBALL_HARD,SHUFFLEBOARD_COURT,HANDBALL_COURT,LAWN_BOWLING,SWIMMING_POOL,WADING_POOL,SPLASH_PAD,FITNESS_ZONE,BOATING_AREA,LAKE,BOAT_RENTAL,SWIM_BEACH,SAILING_AREA,FISHING_LAKE,EQUESTRIAN_BOARDING,TRAIL_STAGING_AREAS,HORSE_DRINKER,HORSE_TIES,HORSE_ARENA,MULTIUSE_TRAIL,HORSE_TRAIL,HIKING_TRAIL,BICYCLE_TRAIL,HORSESHOE_PIT,DISC_GOLF_HOLES,BMX_TRACK,IN_GROUND_SKATE_PARK,ABOVE_GROUND_SKATE_PARK,COMMUNITY_GARDEN,SPECIALTY_GARDEN,CONTROL_AIRPLANE_AREA,MODEL_BOAT_AREA,SHOOTING_RANGE,ANIMAL_EXHIBIT,WILDLIFE_SANCTUARY,PLAY_AREA_2_5_YRS,PLAY_AREA_5_12_YRS,PLAY_AREA_2_12_YRS,GOLF_COURSE_HOLES,PUTTING_GREEN,DRIVING_RANGE,CLUB_HOUSE,BANQUET_ROOM,SNACK_SHOP,COFFEE_SHOP,PRO_SHOP,GOLF_CARTS,CAMPING_TENT,CAMPING_GROUP,CAMPING_RV,RV_DUMP_STATION,SHOWERS,BRBQS,OUTDOOR_KITCHEN,PICNIC_TABLES,DRINKING_FOUNTAINS,TELEPHONE,VENDING_MACHINE,BANNERS_KIOSKS,EDUCATIONAL_SIGNAGE,PLAZA,OUTDOOR_STAGE,MAINTENANCE_YARD,SECURITY_LIGHTING,PARKING_ONSITE,PARKING_OSV,SHARED_PARKING,CEN_LAT,CEN_LON,P_Classification_Count,Special_Use_Count,Amenity_A,Amenity_B,Amenity_C,Amenity_D,Text_A,Text_B,Text_C,Shape__Area,Shape__Length
6108,,100089,Undeveloped Parcel,5,zzz 3162-013-901  LA COUNTY,,E Avenue M and 200th St E,Butte Valley,93535," E Avenue M and 200th St E, Butte Valley, CA  93535",,,,AV,U,,,TBD,23.17769521,23.1777157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.65945361,-117.78914682,0,0,0,0,0,,,No District,Unincorporated,1009617.25878906,6497.06526443121
6109,,100099,Undeveloped Parcel,5,zzz 3350-023-904  LA COUNTY,,E Avenue J and 190th St E,Butte Valley,93535," E Avenue J and 190th St E, Butte Valley, CA  93535",,,,AV,U,,,TBD,18.45185269,18.451869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6933603,-117.78508848,0,0,0,0,0,,,No District,Unincorporated,803760.197265625,3868.4346578906
6110,,100100,Undeveloped Parcel,5,zzz 3366-007-900  LA COUNTY,,125th St E and E Avenue H,Roosevelt,93535," 125th St E and E Avenue H, Roosevelt, CA  93535",,,,AV,U,,,TBD,28.66444616,28.6644715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.72548013,-117.90543166,0,0,0,0,0,,,No District,Unincorporated,1248619.38476563,4478.10607199887
6111,,100098,Undeveloped Parcel,5,zzz 3316-012-900  LA COUNTY,,E Avenue F and 195th St E,Hi Vista,93535," E Avenue F and 195th St E, Hi Vista, CA  93535",,,,AV,U,,,TBD,9.74709745,9.74710607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7486956,-117.78642144,0,0,0,0,0,,,No District,Unincorporated,424582.241210938,2607.81296920063
6112,,100101,Undeveloped Parcel,5,zzz 3372-011-900  LA COUNTY,,140th St E and E Avenue M-12,Alpine Butte,93591," 140th St E and E Avenue M-12, Alpine Butte, CA  93591",,,,AV,U,,,TBD,40.36409665,40.36413233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.64412437,-117.89634223,0,0,0,0,0,,,No District,Unincorporated,1758271.29101563,5313.52044478374
6113,,100102,Undeveloped Parcel,5,zzz 3372-014-900  LA COUNTY,,140th St E and E Avenue M-12,Alpine Butte,93591," 140th St E and E Avenue M-12, Alpine Butte, CA  93591",,,,AV,U,,,TBD,40.12256987,40.12260534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6441244,-117.90080316,0,0,0,0,0,,,No District,Unincorporated,1747733.69726563,5289.19489263372
6114,,100082,Undeveloped Parcel,5,zzz 3114-006-901  LA COUNTY,,25th St W and W Avenue F-2,Caliche,93536," 25th St W and W Avenue F-2, Caliche, CA  93536",,,,AV,U,,,TBD,2.02771495,2.02771675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.74488382,-118.17259024,0,0,0,0,0,,,No District,Unincorporated,88326.98828125,1196.89468685331
6115,,100084,Undeveloped Parcel,5,zzz 3114-006-903  LA COUNTY,,25th St W and W Avenue F-2,Caliche,93536," 25th St W and W Avenue F-2, Caliche, CA  93536",,,,AV,U,,,TBD,5.07027831,5.07028279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.74551174,-118.1742706,0,0,0,0,0,,,No District,Unincorporated,220860.633789063,1996.78871625841
6116,,100083,Undeveloped Parcel,5,zzz 3114-006-902  LA COUNTY,,25th St W and W Avenue F-2,Caliche,93536," 25th St W and W Avenue F-2, Caliche, CA  93536",,,,AV,U,,,TBD,2.54317137,2.54317362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.74641901,-118.17484749,0,0,0,0,0,,,No District,Unincorporated,110780.19921875,1330.95235986294
6117,,100094,Undeveloped Parcel,5,zzz 3201-012-902  LA COUNTY,,60th St W and W Avenue E-8,Lancaster,93536," 60th St W and W Avenue E-8, Lancaster, CA  93536",,,,AV,U,,,TBD,9.97978822,9.97979704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.75389762,-118.24152607,0,0,0,0,0,,,No District,City of Lancaster,434718.219726563,2637.4224458605
6118,,100035,Undeveloped Parcel,5,zzz 3036-012-904 L A COUNTY,,Avenue V and 175th St E,Black Butte,93591," Avenue V and 175th St E, Black Butte, CA  93591",,,,AV,U,,,TBD,2.6602042,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51275089,-117.82548025,0,0,0,0,0,,,No District,Unincorporated,115877.076171875,2380.99651015138
6119,,100034,Undeveloped Parcel,5,zzz 3036-012-902 L A COUNTY,,Avenue V and 175th St E,Black Butte,93591," Avenue V and 175th St E, Black Butte, CA  93591",,,,AV,U,,,TBD,4.78771717,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.51023361,-117.82555638,0,0,0,0,0,,,No District,Unincorporated,208551.896484375,2040.00589715051
6120,,100067,Undeveloped Parcel,5,zzz 3062-026-905  LA COUNTY,,200th St E and Panorama Rd,Mount Waterman,93544," 200th St E and Panorama Rd, Mount Waterman, CA  93544",,,,AV,U,,,TBD,1.40980704,1.40980829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.44701805,-117.77437606,0,0,0,0,0,,,No District,Unincorporated,61411.00390625,1321.28977454457
6121,,100031,Sleeth/Tarnowske property,5,zzz  Sleeth/Tarnowske property,,VAC/VIC Ave M 14/140 STE,Alpine Butte,93591," VAC/VIC Ave M 14/140 STE, Alpine Butte, CA  93591",,,,AV,U,,,TBD,7.81148663,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.63272351,-117.87902092,0,0,0,0,0,,,No District,Unincorporated,340267.295898438,2693.42871479106
6122,,100029,95th and Normandie,2,95th and Normandie,,S Normandie Ave and W 95th St,Los Angeles,90044," S Normandie Ave and W 95th St, Los Angeles, CA  90044",,,,M,U,,,TBD,0.16299143,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.94937143,-118.30057218,0,0,0,0,0,,Chi Property,No District,Unincorporated,7099.8857421875,347.141458978499
6124,SFPL,45848,San Fernando Regional Pool,3,San Fernando Regional Pool,208,Park Avenue,San Fernando,91340,"208 Park Avenue, San Fernando, CA  91340",818-256-2033,,,SFV,SU,P,L,N,3.09230545,3.09,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34.28160102,-118.43309232,0,0,0,2,0,,,No District,City of San Fernando,134700.405273438,1602.30366197153
6125,ECNA,6970,Eaton Canyon Natural Area and Nature Center,5,Eaton Canyon Natural Area and Nature Center,1750,North Altadena Drive,Pasadena,91001,"1750 North Altadena Drive, Pasadena, CA  91001",626-398-5420,,,WSGV,SU,NA,R,R,219.08776937,219.1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,34.18330833,-118.09603842,0,0,1,3,0,,Precipio Canyon,No District,Unincorporated/City of Pasadena,9543471.56347656,46367.5114010925
6126,KNOL,100028,Knollwood Pool,3,Knollwood Pool,12040,Balboa Boulevard,Granada Hills,91343,"12040 Balboa Boulevard, Granada Hills, CA  91343",,818-368-4758,,SFV,SU,P,R,N,0.36451516,0.36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.2887959,-118.49988963,0,0,0,0,0,,,No District,City of Los Angeles,15878.23046875,536.640339935466
6127,OGRV,45859,Orange Grove Park,1,Orange Grove Park,14505,Orange Grove Avenue,Hacienda Heights,91745,"14505 Orange Grove Avenue, Hacienda Heights, CA  91745",626-333-1369,,,ESGV,NH,,L,E,5.82354388,5.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,34.01204799,-117.99695446,0,0,0,2,0,,,Heights District,Unincorporated,253672.780273438,2084.18633724117
6128,72ST,45852,72nd Street Equestrian Park,4,72nd Street Equestrian Park,550,72nd Street,Long Beach,90805,"550 72nd Street, Long Beach, CA  90805",626-575-5526,,,G,SU,EQP,R,R,2.95699862,2.96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.88423325,-118.18711303,0,0,0,1,0,,Long Beach Equestrian,No District,City of Long Beach,128806.458984375,2090.0127924119
6129,,50008,Blackwill Equestrian Park,1,Blackwill Equestrian Park,10149,Rooks Road,Whittier,90660,"10149 Rooks Road, Whittier, CA  90660",626-575-5756,,,WSGV,SU,EQP,R,R,8.39921241,8.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,34.03095662,-118.04022563,0,0,0,0,0,,,No District,Unincorporated,365868.5546875,2689.14029373555
6130,,90005,Regional Facilities Agency,1,Regional Facilities Agency,265,Cloverleaf Drive,Baldwin Park,91706,"265 Cloverleaf Drive, Baldwin Park, CA  91706",626-934-3838,,,ESGV,SU,AD,,R,5.14429568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0575005,-118.00442257,0,0,0,0,0,,,No District,City of Baldwin Park,224084.821289063,2562.91856566846
6131,,39,Eaton Canyon Equestrian Park,5,Eaton Canyon Equestrian Park,2675,New York Drive,Pasadena,91107,"2675 New York Drive, Pasadena, CA  91107",626-575-5756,,,WSGV,SU,EQP,R,R,4.51451426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.17524251,-118.09632429,0,0,0,0,0,,Eaton Canyon Staging Area,No District,Unincorporated/City of Pasadena,196657.130859375,1763.89829022083
6132,,34,Frank G. Bonelli Equestrian Center,5,Bonelli Equestrian Center,,Via Verde and Camper View Road,San Dimas,91773," Via Verde and Camper View Road, San Dimas, CA  91773",909-599-8411,,,ESGV,SU,EQC,R,R,7.09971815,0.001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,34.08073495,-117.78678828,0,0,0,0,0,,,No District,City of San Dimas,309262.758789063,3634.67418179927
6133,HCEC,5,Hasley Canyon Equestrian Park,5,Hasley Canyon Equestrian Park,29201,Avenue Penn,Valencia,91355,"29201 Avenue Penn, Valencia, CA  91355",661-257-4050,,,SC,SU,EQP,R,R,2.59992169,2.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34.45197896,-118.63590644,0,0,0,0,0,,Hasley Canyon Equestrian Center,No District,Unincorporated,113252.235351563,1697.84352742644
6134,,15,Los Pinetos Rest Area,5,Los Pinetos Rest Area,14445,Olive View Road,Sylmar,91342,"14445 Olive View Road, Sylmar, CA  91342",626-575-5756,,,SC,SU,SA,R,R,0.18051459,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.35628708,-118.45077505,0,0,0,0,0,,Olive View Equestrian,No District,Unincorporated,7863.189453125,481.624539454587
6135,,28,Lyman Staging Area,5,Lyman Staging Area,,Scarborough Road and Liverpool Court,San Dimas,91773," Scarborough Road and Liverpool Court, San Dimas, CA  91773",626-575-5756,,,ESGV,SU,SA,R,R,1.34711183,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,34.08717773,-117.84569062,0,0,0,0,0,,,No District,Unincorporated,58680.01171875,1102.46059037778
6136,LARI,50003,Lario Staging Area,1,Lario Staging Area,15701,Foothill Boulevard,Azusa,91702,"15701 Foothill Boulevard, Azusa, CA  91702",626-334-1065,,,ESGV,SU,SA,R,R,45.61370394,45.61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,34.13846774,-117.93779627,0,0,0,0,0,,,No District,City of Azusa/City of Irwindale,1986941.3984375,9976.47881183437
6137,,37,Marshall Canyon Equestrian Center,5,Marshall Canyon Equestrian Center,7000,Esperanza Road,La Verne,91750,"7000 Esperanza Road, La Verne, CA  91750",909-593-8739,,,ESGV,SU,EQC,R,R,4.68490903,0.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,34.14362173,-117.75118677,0,0,0,0,0,,,No District,Unincorporated/City of La Verne,204074.002929688,2143.07473017234
6138,NHQ,90004,North County Community Services Agency,5,North County Community Services Agency,31320,North Castaic Road,Castaic,91384,"31320 North Castaic Road, Castaic, CA  91384",661-294-3510,,,SC,SU,AD,,N,4.36800395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.48761171,-118.61552549,0,0,0,0,0,,,No District,Unincorporated,190244.805664063,1791.95414048105
6139,"MHQ, SAHQ",90002,Parks and Recreation Headquarters,1,Parks and Recreation Headquarters,1000,"South Fremont Avenue, Bldg. A-9 West",Alhambra,91803,"1000 South Fremont Avenue, Bldg. A-9 West, Alhambra, CA  91802",626-588-5369,,,M,SU,AD,,A,0.53211066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.08145899,-118.15053048,0,0,0,0,0,0,"Planning and Development Agency, Executive Office, Information Technology, Contracts",No District,City of Alhambra,23178.669921875,705.285571764469
